2217	11143	///	-46.1	  3	241	20.44	41656	38.048	 -99.720
2218	11148	///	-46.2	  3	240	20.38	41675	38.048	 -99.720
2219	11152	///	-46.2	  3	240	20.32	41695	38.048	 -99.720
2220	11156	///	-46.3	  3	240	20.26	41714	38.048	 -99.720
2221	11161	///	-46.3	  3	240	20.20	41733	38.048	 -99.719
2222	11165	///	-46.4	  3	240	20.14	41752	38.048	 -99.719
2223	11170	///	-46.4	  3	240	20.07	41771	38.048	 -99.719
2224	11174	///	-46.4	  3	239	20.00	41789	38.048	 -99.719
2225	11178	///	-46.5	  3	239	19.94	41808	38.048	 -99.719
2226	11183	///	-46.5	  4	239	19.87	41827	38.048	 -99.718
2227	11188	///	-46.6	  4	239	19.80	41845	38.048	 -99.718
2228	11192	///	-46.6	  4	239	19.74	41864	38.049	 -99.718
2229	11197	///	-46.7	  4	239	19.67	41883	38.049	 -99.718
2230	11202	///	-46.7	  4	238	19.61	41903	38.049	 -99.718
2231	11207	///	-46.7	  4	238	19.55	41922	38.049	 -99.718
2232	11212	///	-46.8	  3	238	19.49	41941	38.049	 -99.717
2233	11216	///	-46.8	  3	238	19.44	41961	38.049	 -99.717
2234	11221	///	-46.8	  3	238	19.38	41980	38.049	 -99.717
2235	11225	///	-46.8	  3	238	19.33	41999	38.049	 -99.717
2236	11230	///	-46.8	  3	237	19.28	42018	38.049	 -99.717
2237	11234	///	-46.9	  3	237	19.24	42036	38.049	 -99.716
2238	11239	///	-46.9	  3	237	19.19	42054	38.050	 -99.716
2239	11244	///	-46.9	  3	237	19.15	42072	38.050	 -99.716
2240	11248	///	-46.9	  3	237	19.12	42090	38.050	 -99.716
2241	11253	///	-47.0	  3	237	19.08	42108	38.050	 -99.716
2242	11258	///	-47.0	  3	237	19.05	42125	38.050	 -99.716
2243	11263	///	-47.0	  3	236	19.02	42143	38.050	 -99.715
2244	11268	///	-47.1	  3	236	18.99	42161	38.050	 -99.715
2245	11273	///	-47.1	  3	236	18.96	42179	38.050	 -99.715
2246	11278	///	-47.1	  3	236	18.94	42198	38.050	 -99.715
2247	11283	///	-47.2	  3	236	18.91	42216	38.050	 -99.715
2248	11287	///	-47.2	  3	236	18.89	42235	38.050	 -99.714
2249	11292	///	-47.2	  3	236	18.87	42254	38.051	 -99.714
2250	11297	///	-47.3	  3	235	18.84	42272	38.051	 -99.714
2251	11301	///	-47.3	  3	235	18.82	42291	38.051	 -99.714
2252	11306	///	-47.4	  3	235	18.80	42309	38.051	 -99.714
2253	11311	///	-47.4	  3	235	18.78	42328	38.051	 -99.714
2254	11315	///	-47.4	  3	235	18.75	42346	38.051	 -99.713
2255	11320	///	-47.5	  3	234	18.73	42365	38.051	 -99.713
2256	11324	///	-47.5	  3	234	18.70	42383	38.051	 -99.713
2257	11329	///	-47.6	  3	234	18.68	42402	38.051	 -99.713
2258	11334	///	-47.6	  3	234	18.65	42420	38.051	 -99.713
2259	11338	///	-47.7	  3	234	18.62	42438	38.052	 -99.712
2260	11343	///	-47.7	  3	233	18.60	42456	38.052	 -99.712
2261	11348	///	-47.8	  3	233	18.57	42475	38.052	 -99.712
2262	11353	///	-47.8	  3	233	18.54	42493	38.052	 -99.712
2263	11359	///	-47.9	  3	233	18.51	42511	38.052	 -99.712
2264	11364	///	-47.9	  3	232	18.49	42529	38.052	 -99.712
2265	11369	///	-48.0	  3	232	18.46	42548	38.052	 -99.711
2266	11375	///	-48.0	  3	232	18.44	42566	38.052	 -99.711
2267	11380	///	-48.0	  3	232	18.42	42585	38.052	 -99.711
2268	11385	///	-48.1	  3	231	18.40	42604	38.052	 -99.711
2269	11390	///	-48.1	  3	231	18.38	42622	38.053	 -99.711
2270	11395	///	-48.1	  3	231	18.36	42641	38.053	 -99.711
2271	11400	///	-48.2	  3	231	18.35	42659	38.053	 -99.711
2272	11404	///	-48.2	  3	230	18.34	42676	38.053	 -99.710
2273	11409	///	-48.2	  3	230	18.33	42693	38.053	 -99.710
2274	11414	///	-48.3	  3	230	18.33	42711	38.053	 -99.710
2275	11419	///	-48.3	  3	230	18.33	42727	38.053	 -99.710
2276	11423	///	-48.4	  3	230	18.33	42744	38.053	 -99.710
2277	11428	///	-48.4	  3	229	18.33	42762	38.053	 -99.710
2278	11433	///	-48.4	  3	229	18.34	42779	38.053	 -99.709
2279	11438	///	-48.5	  3	229	18.35	42798	38.054	 -99.709
2280	11442	///	-48.5	  3	229	18.36	42816	38.054	 -99.709
2281	11447	///	-48.6	  3	229	18.38	42836	38.054	 -99.709
2282	11451	///	-48.6	  3	229	18.40	42855	38.054	 -99.709
2283	11455	///	-48.6	  3	228	18.42	42874	38.054	 -99.709
2284	11460	///	-48.7	  3	228	18.44	42894	38.054	 -99.709
2285	11464	///	-48.7	  3	228	18.47	42912	38.054	 -99.708
2286	11469	///	-48.8	  3	228	18.49	42931	38.054	 -99.708
2287	11474	///	-48.8	  3	228	18.52	42949	38.055	 -99.708
2288	11478	///	-48.9	  3	228	18.55	42966	38.055	 -99.708
2289	11483	///	-48.9	  3	228	18.58	42984	38.055	 -99.708
2290	11488	///	-48.9	  3	227	18.61	43002	38.055	 -99.708
2291	11493	///	-49.0	  3	227	18.64	43020	38.055	 -99.707
2292	11498	///	-49.0	  3	227	18.67	43039	38.055	 -99.707
2293	11503	///	-49.1	  3	227	18.70	43058	38.055	 -99.707
2294	11507	///	-49.1	  3	227	18.74	43077	38.055	 -99.707
2295	11512	///	-49.1	  3	227	18.77	43096	38.055	 -99.707
2296	11517	///	-49.2	  3	227	18.80	43114	38.056	 -99.707
2297	11521	///	-49.2	  3	227	18.83	43133	38.056	 -99.706
2298	11525	///	-49.2	  3	226	18.85	43152	38.056	 -99.706
2299	11530	///	-49.3	  3	226	18.88	43172	38.056	 -99.706
2300	11534	///	-49.3	  3	226	18.91	43191	38.056	 -99.706
2301	11539	///	-49.3	  3	226	18.93	43210	38.056	 -99.706
2302	11544	///	-49.4	  3	226	18.96	43229	38.056	 -99.706
2303	11549	///	-49.4	  3	226	18.98	43248	38.056	 -99.706
2304	11554	///	-49.5	  3	226	19.00	43267	38.057	 -99.705
2305	11558	///	-49.5	  3	226	19.02	43286	38.057	 -99.705
2306	11563	///	-49.5	  3	226	19.04	43304	38.057	 -99.705
2307	11567	///	-49.6	  3	226	19.05	43323	38.057	 -99.705
2308	11572	///	-49.6	  3	225	19.07	43342	38.057	 -99.705
2309	11577	///	-49.6	  3	225	19.08	43361	38.057	 -99.705
2310	11581	///	-49.7	  3	225	19.09	43381	38.057	 -99.704
2311	11586	///	-49.7	  4	225	19.10	43401	38.057	 -99.704
2312	11590	///	-49.8	  4	225	19.11	43420	38.057	 -99.704
2313	11595	///	-49.8	  4	225	19.11	43440	38.058	 -99.704
2314	11600	///	-49.8	  4	225	19.12	43460	38.058	 -99.704
2315	11605	///	-49.9	  4	225	19.12	43479	38.058	 -99.704
2316	11610	///	-49.9	  4	225	19.12	43498	38.058	 -99.704
2317	11614	///	-50.0	  4	225	19.13	43517	38.058	 -99.703
2318	11619	///	-50.0	  4	225	19.13	43536	38.058	 -99.703
2319	11624	///	-50.1	  4	224	19.13	43555	38.058	 -99.703
2320	11629	///	-50.1	  4	224	19.12	43574	38.058	 -99.703
2321	11634	///	-50.1	  4	224	19.12	43592	38.059	 -99.703
2322	11638	///	-50.2	  4	224	19.12	43611	38.059	 -99.703
2323	11643	///	-50.2	  4	224	19.12	43630	38.059	 -99.702
2324	11648	///	-50.2	  4	224	19.11	43648	38.059	 -99.702
2325	11652	///	-50.3	  4	224	19.11	43667	38.059	 -99.702
2326	11656	///	-50.3	  4	224	19.11	43687	38.059	 -99.702
2327	11661	///	-50.4	  4	223	19.11	43706	38.059	 -99.702
2328	11666	///	-50.4	  4	223	19.11	43726	38.059	 -99.702
2329	11671	///	-50.4	  4	223	19.10	43746	38.060	 -99.702
2330	11675	///	-50.5	  4	223	19.10	43766	38.060	 -99.701
2331	11680	///	-50.5	  4	223	19.10	43785	38.060	 -99.701
2332	11685	///	-50.6	  4	223	19.10	43804	38.060	 -99.701
2333	11690	///	-50.6	  4	222	19.11	43823	38.060	 -99.701
2334	11695	///	-50.7	  4	222	19.11	43842	38.060	 -99.701
2335	11700	///	-50.7	  4	222	19.11	43860	38.060	 -99.701
2336	11705	///	-50.7	  4	222	19.11	43879	38.060	 -99.701
2337	11710	///	-50.8	  4	222	19.12	43897	38.061	 -99.700
2338	11714	///	-50.8	  4	221	19.12	43916	38.061	 -99.700
2339	11719	///	-50.8	  4	221	19.12	43935	38.061	 -99.700
2340	11724	///	-50.9	  4	221	19.13	43954	38.061	 -99.700
2341	11728	///	-51.0	  4	221	19.13	43974	38.061	 -99.700
2342	11733	///	-51.0	  4	220	19.13	43994	38.061	 -99.700
2343	11737	///	-51.1	  4	220	19.14	44014	38.061	 -99.700
2344	11742	///	-51.2	  4	220	19.14	44034	38.061	 -99.699
2345	11746	///	-51.2	  4	220	19.15	44053	38.062	 -99.699
2346	11752	///	-51.3	  4	219	19.15	44072	38.062	 -99.699
2347	11757	///	-51.3	  4	219	19.16	44091	38.062	 -99.699
2348	11762	///	-51.3	  4	219	19.17	44110	38.062	 -99.699
2349	11767	///	-51.3	  4	219	19.17	44129	38.062	 -99.699
2350	11771	///	-51.3	  4	218	19.18	44148	38.062	 -99.699
2351	11776	///	-51.3	  4	218	19.19	44167	38.062	 -99.698
2352	11781	///	-51.3	  4	218	19.20	44186	38.063	 -99.698
2353	11786	///	-51.3	  4	218	19.21	44205	38.063	 -99.698
2354	11790	///	-51.4	  4	218	19.21	44223	38.063	 -99.698
2355	11795	///	-51.4	  4	217	19.22	44242	38.063	 -99.698
2356	11800	///	-51.5	  4	217	19.23	44261	38.063	 -99.698
2357	11805	///	-51.5	  4	217	19.25	44281	38.063	 -99.698
2358	11810	///	-51.6	  4	217	19.26	44300	38.063	 -99.698
2359	11815	///	-51.6	  4	217	19.27	44319	38.064	 -99.697
2360	11820	///	-51.7	  4	217	19.29	44339	38.064	 -99.697
2361	11825	///	-51.7	  4	217	19.30	44358	38.064	 -99.697
2362	11830	///	-51.8	  4	217	19.31	44378	38.064	 -99.697
2363	11835	///	-51.8	  4	217	19.33	44397	38.064	 -99.697
2364	11840	///	-51.8	  4	217	19.35	44416	38.064	 -99.697
2365	11844	///	-51.9	  4	217	19.37	44436	38.064	 -99.697
2366	11849	///	-51.9	  4	217	19.38	44455	38.065	 -99.697
2367	11854	///	-52.0	  4	217	19.40	44474	38.065	 -99.696
2368	11859	///	-52.0	  4	217	19.42	44493	38.065	 -99.696
2369	11864	///	-52.0	  4	217	19.44	44511	38.065	 -99.696
2370	11868	///	-52.1	  4	217	19.47	44530	38.065	 -99.696
2371	11873	///	-52.1	  4	217	19.49	44548	38.065	 -99.696
2372	11878	///	-52.1	  4	217	19.51	44567	38.065	 -99.696
2373	11884	///	-52.2	  4	217	19.54	44587	38.065	 -99.696
2374	11890	///	-52.3	  4	218	19.56	44607	38.066	 -99.696
2375	11896	///	-52.3	  4	218	19.59	44627	38.066	 -99.695
2376	11901	///	-52.4	  4	218	19.61	44648	38.066	 -99.695
2377	11907	///	-52.4	  4	218	19.64	44668	38.066	 -99.695
2378	11912	///	-52.5	  4	218	19.67	44689	38.066	 -99.695
2379	11918	///	-52.5	  4	219	19.70	44709	38.066	 -99.695
2380	11923	///	-52.6	  4	219	19.73	44729	38.067	 -99.695
2381	11928	///	-52.6	  4	219	19.76	44749	38.067	 -99.694
2382	11934	///	-52.7	  4	219	19.79	44768	38.067	 -99.694
2383	11939	///	-52.7	  4	220	19.82	44787	38.067	 -99.694
2384	11944	///	-52.7	  5	220	19.85	44806	38.067	 -99.694
2385	11950	///	-52.8	  5	220	19.87	44824	38.067	 -99.694
2386	11956	///	-52.8	  5	220	19.90	44843	38.067	 -99.694
2387	11961	///	-52.9	  5	221	19.93	44863	38.067	 -99.694
2388	11967	///	-52.9	  5	221	19.96	44882	38.068	 -99.694
2389	11972	///	-52.9	  5	221	19.98	44903	38.068	 -99.693
2390	11977	///	-53.0	  5	221	20.00	44924	38.068	 -99.693
2391	11982	///	-53.0	  5	222	20.02	44945	38.068	 -99.693
2392	11986	///	-53.1	  5	222	20.05	44965	38.068	 -99.693
2393	11991	///	-53.1	  5	222	20.06	44986	38.068	 -99.693
2394	11996	///	-53.2	  5	222	20.08	45007	38.068	 -99.693
2395	12001	///	-53.2	  5	222	20.10	45027	38.069	 -99.692
2396	12006	///	-53.2	  5	223	20.12	45048	38.069	 -99.692
2397	12011	///	-53.3	  5	223	20.13	45069	38.069	 -99.692
2398	12016	///	-53.3	  5	223	20.15	45090	38.069	 -99.692
2399	12021	///	-53.4	  5	223	20.16	45110	38.069	 -99.692
2400	12026	///	-53.4	  5	223	20.18	45131	38.069	 -99.692
2401	12031	///	-53.5	  5	223	20.20	45151	38.069	 -99.691
2402	12037	///	-53.5	  5	224	20.21	45172	38.069	 -99.691
2403	12042	///	-53.6	  5	224	20.23	45191	38.070	 -99.691
2404	12048	///	-53.6	  5	224	20.24	45211	38.070	 -99.691
2405	12053	///	-53.7	  5	224	20.26	45230	38.070	 -99.691
2406	12058	///	-53.7	  5	224	20.27	45249	38.070	 -99.691
2407	12063	///	-53.8	  5	224	20.29	45269	38.070	 -99.691
2408	12067	///	-53.8	  5	225	20.31	45288	38.070	 -99.690
2409	12072	///	-53.9	  5	225	20.32	45308	38.070	 -99.690
2410	12077	///	-53.9	  5	225	20.34	45328	38.070	 -99.690
2411	12082	///	-54.0	  5	225	20.36	45348	38.071	 -99.690
2412	12087	///	-54.0	  5	225	20.37	45369	38.071	 -99.690
2413	12092	///	-54.0	  5	225	20.39	45389	38.071	 -99.690
2414	12097	///	-54.1	  5	225	20.40	45410	38.071	 -99.689
2415	12102	///	-54.1	  5	225	20.41	45431	38.071	 -99.689
2416	12107	///	-54.1	  5	225	20.42	45453	38.071	 -99.689
2417	12112	///	-54.2	  5	225	20.42	45474	38.071	 -99.689
2418	12117	///	-54.2	  5	225	20.43	45494	38.072	 -99.689
2419	12121	///	-54.3	  5	225	20.43	45515	38.072	 -99.689
2420	12126	///	-54.3	  5	225	20.42	45536	38.072	 -99.688
2421	12131	///	-54.4	  5	225	20.42	45556	38.072	 -99.688
2422	12136	///	-54.4	  5	225	20.41	45577	38.072	 -99.688
2423	12141	///	-54.4	  5	225	20.40	45598	38.072	 -99.688
2424	12147	///	-54.5	  5	225	20.38	45618	38.072	 -99.688
2425	12152	///	-54.5	  5	224	20.37	45639	38.072	 -99.688
2426	12157	///	-54.6	  5	224	20.34	45660	38.073	 -99.687
2427	12162	///	-54.6	  5	224	20.32	45681	38.073	 -99.687
2428	12168	///	-54.7	  5	224	20.30	45702	38.073	 -99.687
2429	12175	///	-54.7	  6	224	20.27	45724	38.073	 -99.687
2430	12182	///	-54.7	  6	223	20.24	45744	38.073	 -99.687
2431	12189	///	-54.7	  6	223	20.21	45765	38.073	 -99.686
2432	12195	///	-54.7	  5	223	20.18	45785	38.073	 -99.686
2433	12201	///	-54.6	  5	223	20.15	45804	38.073	 -99.686
2434	12205	///	-54.6	  5	222	20.13	45823	38.074	 -99.686
2435	12210	///	-54.6	  5	222	20.10	45842	38.074	 -99.686
2436	12214	///	-54.7	  5	222	20.07	45860	38.074	 -99.686
2437	12219	///	-54.7	  5	221	20.04	45879	38.074	 -99.686
2438	12224	///	-54.7	  5	221	20.02	45898	38.074	 -99.685
2439	12230	///	-54.8	  5	221	20.00	45918	38.074	 -99.685
2440	12236	///	-54.8	  5	220	19.98	45937	38.074	 -99.685
2441	12241	///	-54.9	  6	220	19.96	45957	38.075	 -99.685
2442	12248	///	-54.9	  6	220	19.94	45978	38.075	 -99.685
2443	12254	///	-55.0	  6	219	19.93	45998	38.075	 -99.685
2444	12259	///	-55.0	  6	219	19.91	46018	38.075	 -99.685
2445	12264	///	-55.1	  6	219	19.90	46039	38.075	 -99.684
2446	12269	///	-55.1	  6	218	19.90	46060	38.075	 -99.684
2447	12274	///	-55.1	  6	218	19.89	46082	38.075	 -99.684
2448	12279	///	-55.2	  6	218	19.88	46104	38.076	 -99.684
2449	12285	///	-55.2	  6	217	19.88	46125	38.076	 -99.684
2450	12290	///	-55.2	  6	217	19.88	46145	38.076	 -99.684
2451	12295	///	-55.3	  6	217	19.88	46165	38.076	 -99.684
2452	12300	///	-55.3	  6	216	19.88	46184	38.076	 -99.683
2453	12306	///	-55.4	  6	216	19.89	46202	38.076	 -99.683
2454	12311	///	-55.4	  6	215	19.89	46220	38.076	 -99.683
2455	12316	///	-55.4	  6	215	19.90	46238	38.077	 -99.683
2456	12322	///	-55.5	  6	215	19.91	46256	38.077	 -99.683
2457	12327	///	-55.5	  6	214	19.91	46275	38.077	 -99.683
2458	12332	///	-55.5	  6	214	19.92	46294	38.077	 -99.683
2459	12337	///	-55.4	  6	214	19.93	46314	38.077	 -99.683
2460	12341	///	-55.4	  6	213	19.94	46334	38.077	 -99.683
2461	12346	///	-55.4	  6	213	19.95	46354	38.077	 -99.682
2462	12351	///	-55.4	  6	213	19.96	46375	38.078	 -99.682
2463	12356	///	-55.5	  6	212	19.98	46396	38.078	 -99.682
2464	12360	///	-55.5	  6	212	19.99	46416	38.078	 -99.682
2465	12365	///	-55.5	  6	212	20.01	46437	38.078	 -99.682
2466	12369	///	-55.5	  6	211	20.02	46457	38.078	 -99.682
2467	12373	///	-55.5	  6	211	20.04	46477	38.078	 -99.682
2468	12377	///	-55.6	  6	211	20.06	46497	38.079	 -99.681
2469	12382	///	-55.6	  6	210	20.08	46517	38.079	 -99.681
2470	12387	///	-55.7	  6	210	20.11	46536	38.079	 -99.681
2471	12391	///	-55.7	  6	209	20.13	46555	38.079	 -99.681
2472	12396	///	-55.7	  6	209	20.16	46574	38.079	 -99.681
2473	12400	///	-55.8	  7	209	20.19	46593	38.079	 -99.681
2474	12404	///	-55.8	  7	208	20.22	46612	38.079	 -99.681
2475	12409	///	-55.8	  7	208	20.26	46631	38.080	 -99.681
2476	12413	///	-55.8	  7	207	20.29	46650	38.080	 -99.681
2477	12417	///	-55.9	  7	207	20.33	46670	38.080	 -99.681
2478	12422	///	-55.9	  7	207	20.38	46689	38.080	 -99.680
2479	12427	///	-56.0	  7	206	20.42	46709	38.080	 -99.680
2480	12431	///	-56.0	  7	206	20.47	46729	38.080	 -99.680
2481	12436	///	-56.0	  7	205	20.53	46750	38.081	 -99.680
2482	12441	///	-56.1	  7	205	20.58	46770	38.081	 -99.680
2483	12446	///	-56.1	  7	205	20.64	46791	38.081	 -99.680
2484	12451	///	-56.1	  7	204	20.70	46811	38.081	 -99.680
2485	12455	///	-56.2	  7	204	20.77	46831	38.081	 -99.680
2486	12459	///	-56.2	  7	204	20.84	46850	38.081	 -99.680
2487	12463	///	-56.2	  7	203	20.91	46869	38.082	 -99.680
2488	12467	///	-56.2	  7	203	20.98	46887	38.082	 -99.679
2489	12471	///	-56.2	  7	203	21.06	46906	38.082	 -99.679
2490	12476	///	-56.2	  7	202	21.14	46924	38.082	 -99.679
2491	12480	///	-56.1	  7	202	21.22	46943	38.082	 -99.679
2492	12484	///	-56.1	  7	202	21.30	46962	38.082	 -99.679
2493	12489	///	-56.1	  7	202	21.38	46981	38.083	 -99.679
2494	12493	///	-56.1	  7	201	21.47	47002	38.083	 -99.679
2495	12497	///	-56.1	  7	201	21.55	47022	38.083	 -99.679
2496	12502	///	-56.0	  6	201	21.63	47044	38.083	 -99.679
2497	12506	///	-56.0	  6	201	21.72	47065	38.083	 -99.679
2498	12510	///	-56.1	  6	201	21.80	47087	38.084	 -99.679
2499	12514	///	-56.1	  6	201	21.88	47108	38.084	 -99.678
2500	12519	///	-56.1	  6	201	21.96	47128	38.084	 -99.678
2501	12523	///	-56.1	  6	201	22.03	47148	38.084	 -99.678
2502	12527	///	-56.1	  6	201	22.11	47168	38.084	 -99.678
2503	12531	///	-56.2	  6	201	22.18	47188	38.085	 -99.678
2504	12536	///	-56.2	  6	201	22.24	47209	38.085	 -99.678
2505	12540	///	-56.2	  6	201	22.30	47229	38.085	 -99.678
2506	12544	///	-56.3	  6	201	22.36	47250	38.085	 -99.678
2507	12548	///	-56.3	  6	201	22.41	47271	38.085	 -99.678
2508	12552	///	-56.3	  7	201	22.46	47292	38.085	 -99.678
2509	12557	///	-56.3	  7	201	22.50	47313	38.086	 -99.678
2510	12561	///	-56.4	  7	201	22.54	47335	38.086	 -99.678
2511	12566	///	-56.4	  7	201	22.57	47357	38.086	 -99.677
2512	12570	///	-56.4	  7	201	22.60	47378	38.086	 -99.677
2513	12574	///	-56.5	  7	201	22.62	47399	38.086	 -99.677
2514	12578	///	-56.5	  7	202	22.63	47421	38.087	 -99.677
2515	12582	///	-56.6	  7	202	22.64	47442	38.087	 -99.677
2516	12587	///	-56.6	  7	202	22.65	47464	38.087	 -99.677
2517	12591	///	-56.6	  7	202	22.65	47485	38.087	 -99.677
2518	12596	///	-56.7	  7	203	22.65	47507	38.087	 -99.677
2519	12600	///	-56.7	  7	203	22.64	47529	38.088	 -99.677
2520	12604	///	-56.7	  7	203	22.64	47551	38.088	 -99.677
2521	12608	///	-56.8	  7	203	22.62	47573	38.088	 -99.677
2522	12612	///	-56.8	  7	204	22.61	47595	38.088	 -99.676
2523	12617	///	-56.8	  7	204	22.60	47616	38.088	 -99.676
2524	12621	///	-56.9	  7	204	22.58	47638	38.089	 -99.676
2525	12626	///	-56.9	  7	205	22.57	47659	38.089	 -99.676
2526	12630	///	-56.9	  7	205	22.55	47680	38.089	 -99.676
2527	12634	///	-56.9	  7	205	22.54	47700	38.089	 -99.676
2528	12638	///	-56.9	  7	206	22.52	47721	38.089	 -99.676
2529	12642	///	-56.8	  7	206	22.51	47742	38.089	 -99.676
2530	12646	///	-56.8	  7	206	22.50	47763	38.090	 -99.676
2531	12650	///	-56.8	  7	206	22.50	47785	38.090	 -99.675
2532	12654	///	-56.8	  7	207	22.49	47807	38.090	 -99.675
2533	12659	///	-56.8	  7	207	22.49	47830	38.090	 -99.675
2534	12663	///	-56.8	  7	207	22.49	47852	38.090	 -99.675
2535	12667	///	-56.8	  6	208	22.50	47875	38.090	 -99.675
2536	12671	///	-56.7	  6	208	22.51	47897	38.091	 -99.675
2537	12675	///	-56.7	  6	208	22.52	47920	38.091	 -99.675
2538	12680	///	-56.7	  6	208	22.53	47941	38.091	 -99.675
2539	12684	///	-56.7	  6	209	22.55	47963	38.091	 -99.674
2540	12688	///	-56.7	  6	209	22.56	47984	38.091	 -99.674
2541	12692	///	-56.7	  6	209	22.58	48006	38.092	 -99.674
2542	12696	///	-56.7	  6	209	22.60	48027	38.092	 -99.674
2543	12700	///	-56.8	  6	210	22.63	48048	38.092	 -99.674
2544	12704	///	-56.8	  6	210	22.65	48069	38.092	 -99.674
2545	12708	///	-56.8	  6	210	22.67	48091	38.092	 -99.674
2546	12712	///	-56.8	  6	210	22.70	48113	38.092	 -99.674
2547	12716	///	-56.8	  6	210	22.72	48135	38.093	 -99.673
2548	12720	///	-56.8	  6	211	22.75	48158	38.093	 -99.673
2549	12724	///	-56.8	  6	211	22.77	48182	38.093	 -99.673
2550	12728	///	-56.8	  6	211	22.79	48205	38.093	 -99.673
2551	12732	///	-56.8	  6	211	22.81	48229	38.093	 -99.673
2552	12736	///	-56.8	  6	211	22.83	48252	38.093	 -99.673
2553	12740	///	-56.8	  6	211	22.85	48275	38.094	 -99.673
2554	12744	///	-56.8	  6	212	22.86	48298	38.094	 -99.672
2555	12749	///	-56.9	  6	212	22.87	48321	38.094	 -99.672
2556	12753	///	-56.9	  6	212	22.88	48343	38.094	 -99.672
2557	12757	///	-56.9	  6	212	22.89	48366	38.094	 -99.672
2558	12761	///	-56.9	  6	212	22.89	48389	38.095	 -99.672
2559	12765	///	-56.9	  6	212	22.90	48411	38.095	 -99.672
2560	12769	///	-56.9	  6	213	22.90	48434	38.095	 -99.672
2561	12773	///	-56.9	  6	213	22.89	48456	38.095	 -99.672
2562	12777	///	-57.0	  6	213	22.89	48478	38.095	 -99.671
2563	12781	///	-57.0	  6	213	22.88	48501	38.095	 -99.671
2564	12785	///	-57.0	  6	213	22.87	48523	38.096	 -99.671
2565	12789	///	-57.0	  6	214	22.86	48546	38.096	 -99.671
2566	12793	///	-57.1	  6	214	22.85	48568	38.096	 -99.671
2567	12797	///	-57.1	  6	214	22.84	48591	38.096	 -99.671
2568	12801	///	-57.2	  6	214	22.82	48613	38.096	 -99.671
2569	12805	///	-57.2	  6	215	22.81	48636	38.096	 -99.670
2570	12810	///	-57.2	  6	215	22.80	48659	38.097	 -99.670
2571	12815	///	-57.3	  6	215	22.78	48682	38.097	 -99.670
2572	12819	///	-57.3	  6	215	22.77	48705	38.097	 -99.670
2573	12823	///	-57.3	  6	216	22.76	48728	38.097	 -99.670
2574	12828	///	-57.3	  6	216	22.74	48751	38.097	 -99.670
2575	12832	///	-57.4	  6	216	22.73	48774	38.097	 -99.669
2576	12837	///	-57.4	  6	217	22.72	48797	38.098	 -99.669
2577	12842	///	-57.4	  6	217	22.72	48819	38.098	 -99.669
2578	12846	///	-57.4	  6	217	22.71	48842	38.098	 -99.669
2579	12850	///	-57.4	  6	218	22.71	48864	38.098	 -99.669
2580	12855	///	-57.4	  6	218	22.71	48886	38.098	 -99.669
2581	12859	///	-57.4	  6	218	22.71	48909	38.098	 -99.669
2582	12864	///	-57.4	  6	219	22.72	48931	38.099	 -99.668
2583	12868	///	-57.5	  6	219	22.73	48954	38.099	 -99.668
2584	12873	///	-57.5	  6	220	22.74	48976	38.099	 -99.668
2585	12878	///	-57.5	  6	220	22.76	48998	38.099	 -99.668
2586	12882	///	-57.5	  6	220	22.77	49021	38.099	 -99.668
2587	12887	///	-57.5	  6	221	22.79	49044	38.099	 -99.668
2588	12891	///	-57.6	  6	221	22.82	49066	38.100	 -99.667
2589	12896	///	-57.6	  6	222	22.84	49089	38.100	 -99.667
2590	12901	///	-57.6	  6	222	22.87	49112	38.100	 -99.667
2591	12906	///	-57.6	  6	222	22.90	49135	38.100	 -99.667
2592	12910	///	-57.6	  6	223	22.93	49158	38.100	 -99.667
2593	12915	///	-57.7	  6	223	22.96	49181	38.100	 -99.667
2594	12920	///	-57.7	  6	223	22.99	49204	38.100	 -99.666
2595	12924	///	-57.7	  6	224	23.02	49227	38.101	 -99.666
2596	12929	///	-57.8	  6	224	23.05	49250	38.101	 -99.666
2597	12934	///	-57.8	  6	225	23.09	49272	38.101	 -99.666
2598	12938	///	-57.8	  6	225	23.12	49296	38.101	 -99.666
2599	12943	///	-57.8	  6	225	23.15	49319	38.101	 -99.665
2600	12947	///	-57.9	  6	226	23.18	49343	38.101	 -99.665
2601	12952	///	-57.9	  6	226	23.22	49367	38.101	 -99.665
2602	12956	///	-58.0	  6	227	23.25	49391	38.102	 -99.665
2603	12960	///	-58.0	  6	227	23.28	49414	38.102	 -99.665
2604	12965	///	-58.0	  6	227	23.31	49438	38.102	 -99.664
2605	12969	///	-58.1	  6	228	23.34	49462	38.102	 -99.664
2606	12974	///	-58.1	  6	228	23.36	49485	38.102	 -99.664
2607	12978	///	-58.1	  6	229	23.39	49508	38.102	 -99.664
2608	12983	///	-58.1	  6	229	23.42	49531	38.102	 -99.664
2609	12987	///	-58.0	  6	229	23.45	49554	38.103	 -99.663
2610	12992	///	-58.0	  6	230	23.47	49577	38.103	 -99.663
2611	12996	///	-58.0	  6	230	23.50	49601	38.103	 -99.663
2612	13001	///	-57.9	  6	230	23.53	49624	38.103	 -99.663
2613	13005	///	-57.9	  6	231	23.55	49647	38.103	 -99.663
2614	13010	///	-57.8	  6	231	23.58	49670	38.103	 -99.662
2615	13014	///	-57.8	  6	232	23.61	49694	38.103	 -99.662
2616	13019	///	-57.8	  6	232	23.64	49717	38.104	 -99.662
